jour,mois,annee,stage,nom_pcs,categorie,fichier_gpx,fichier_pcs,score,statut
21,1,2025,stage_1,tour-down-under,2.UWT,2025 Santos Tour Down Under Stage 1.gpx,21_January_2025__stage_1__tour-down-under_2025__2.UWT.csv,100.0,match
22,1,2025,stage_2,tour-down-under,2.UWT,2025 Santos Tour Down Under Stage 2.gpx,22_January_2025__stage_2__tour-down-under_2025__2.UWT.csv,100.0,match
23,1,2025,stage_3,tour-down-under,2.UWT,2025 Santos Tour Down Under Stage 3.gpx,23_January_2025__stage_3__tour-down-under_2025__2.UWT.csv,100.0,match
24,1,2025,stage_4,tour-down-under,2.UWT,2025 Santos Tour Down Under Stage 4.gpx,24_January_2025__stage_4__tour-down-under_2025__2.UWT.csv,100.0,match
25,1,2025,stage_5,tour-down-under,2.UWT,2025 Santos Tour Down Under Stage 5.gpx,25_January_2025__stage_5__tour-down-under_2025__2.UWT.csv,100.0,match
26,1,2025,stage_6,tour-down-under,2.UWT,2025 Santos Tour Down Under Stage 6.gpx,26_January_2025__stage_6__tour-down-under_2025__2.UWT.csv,100.0,match
17,2,2025,stage_1,uae-tour,2.UWT,2025 UAE Tour Stage 1.gpx,17_February_2025__stage_1__uae-tour_2025__2.UWT.csv,100.0,match
18,2,2025,stage_2,uae-tour,2.UWT,2025 UAE Tour Stage 2.gpx,18_February_2025__stage_2__uae-tour_2025__2.UWT.csv,100.0,match
19,2,2025,stage_3,uae-tour,2.UWT,2025 UAE Tour Stage 3.gpx,19_February_2025__stage_3__uae-tour_2025__2.UWT.csv,100.0,match
20,2,2025,stage_4,uae-tour,2.UWT,2025 UAE Tour Stage 4.gpx,20_February_2025__stage_4__uae-tour_2025__2.UWT.csv,100.0,match
21,2,2025,stage_5,uae-tour,2.UWT,2025 UAE Tour Stage 5.gpx,21_February_2025__stage_5__uae-tour_2025__2.UWT.csv,100.0,match
22,2,2025,stage_6,uae-tour,2.UWT,2025 UAE Tour Stage 6.gpx,22_February_2025__stage_6__uae-tour_2025__2.UWT.csv,100.0,match
23,2,2025,stage_7,uae-tour,2.UWT,2025 UAE Tour Stage 7.gpx,23_February_2025__stage_7__uae-tour_2025__2.UWT.csv,100.0,match
9,3,2025,stage_1,paris-nice,2.UWT,2025 Paris-Nice Stage 1.gpx,09_March_2025__stage_1__paris-nice_2025__2.UWT.csv,100.0,match
10,3,2025,stage_2,paris-nice,2.UWT,2025 Paris-Nice Stage 2.gpx,10_March_2025__stage_2__paris-nice_2025__2.UWT.csv,100.0,match
10,3,2025,stage_1,tirreno-adriatico,2.UWT,2025 Tirreno-Adriatico Stage 1.gpx,10_March_2025__stage_1__tirreno-adriatico_2025__2.UWT.csv,100.0,match
11,3,2025,stage_2,tirreno-adriatico,2.UWT,2025 Tirreno-Adriatico Stage 2.gpx,11_March_2025__stage_2__tirreno-adriatico_2025__2.UWT.csv,100.0,match
11,3,2025,stage_3,paris-nice,2.UWT,2025 Paris-Nice Stage 3.gpx,11_March_2025__stage_3__paris-nice_2025__2.UWT.csv,100.0,match
12,3,2025,stage_3,tirreno-adriatico,2.UWT,2025 Tirreno-Adriatico Stage 3.gpx,12_March_2025__stage_3__tirreno-adriatico_2025__2.UWT.csv,100.0,match
12,3,2025,stage_4,paris-nice,2.UWT,2025 Paris-Nice Stage 4.gpx,12_March_2025__stage_4__paris-nice_2025__2.UWT.csv,100.0,match
13,3,2025,stage_4,tirreno-adriatico,2.UWT,2025 Tirreno-Adriatico Stage 4.gpx,13_March_2025__stage_4__tirreno-adriatico_2025__2.UWT.csv,100.0,match
13,3,2025,stage_5,paris-nice,2.UWT,2025 Paris-Nice Stage 5.gpx,13_March_2025__stage_5__paris-nice_2025__2.UWT.csv,100.0,match
14,3,2025,stage_6,paris-nice,2.UWT,2025 Paris-Nice Stage 6.gpx,14_March_2025__stage_6__paris-nice_2025__2.UWT.csv,100.0,match
14,3,2025,stage_5,tirreno-adriatico,2.UWT,2025 Tirreno-Adriatico Stage 5.gpx,14_March_2025__stage_5__tirreno-adriatico_2025__2.UWT.csv,100.0,match
15,3,2025,stage_6,tirreno-adriatico,2.UWT,2025 Tirreno-Adriatico Stage 6.gpx,15_March_2025__stage_6__tirreno-adriatico_2025__2.UWT.csv,100.0,match
15,3,2025,stage_7,paris-nice,2.UWT,2025 Paris-Nice Stage 7.gpx,15_March_2025__stage_7__paris-nice_2025__2.UWT.csv,100.0,match
16,3,2025,stage_8,paris-nice,2.UWT,2025 Paris-Nice Stage 8.gpx,16_March_2025__stage_8__paris-nice_2025__2.UWT.csv,100.0,match
16,3,2025,stage_7,tirreno-adriatico,2.UWT,2025 Tirreno-Adriatico Stage 7.gpx,16_March_2025__stage_7__tirreno-adriatico_2025__2.UWT.csv,100.0,match
24,3,2025,stage_1,volta-a-catalunya,2.UWT,2025 Volta Ciclista a Catalunya Stage 1.gpx,24_March_2025__stage_1__volta-a-catalunya_2025__2.UWT.csv,100.0,match
25,3,2025,stage_2,volta-a-catalunya,2.UWT,2025 Volta Ciclista a Catalunya Stage 2.gpx,25_March_2025__stage_2__volta-a-catalunya_2025__2.UWT.csv,100.0,match
26,3,2025,stage_3,volta-a-catalunya,2.UWT,2025 Volta Ciclista a Catalunya Stage 3.gpx,26_March_2025__stage_3__volta-a-catalunya_2025__2.UWT.csv,100.0,match
27,3,2025,stage_4,volta-a-catalunya,2.UWT,2025 Volta Ciclista a Catalunya Stage 4.gpx,27_March_2025__stage_4__volta-a-catalunya_2025__2.UWT.csv,100.0,match
28,3,2025,stage_5,volta-a-catalunya,2.UWT,2025 Volta Ciclista a Catalunya Stage 5.gpx,28_March_2025__stage_5__volta-a-catalunya_2025__2.UWT.csv,100.0,match
29,3,2025,stage_6,volta-a-catalunya,2.UWT,2025 Volta Ciclista a Catalunya Stage 6.gpx,29_March_2025__stage_6__volta-a-catalunya_2025__2.UWT.csv,100.0,match
30,3,2025,stage_7,volta-a-catalunya,2.UWT,2025 Volta Ciclista a Catalunya Stage 7.gpx,30_March_2025__stage_7__volta-a-catalunya_2025__2.UWT.csv,100.0,match
7,4,2025,stage_1,itzulia-basque-country,2.UWT,2025 Itzulia Basque Country Stage 1.gpx,07_April_2025__stage_1__itzulia-basque-country_2025__2.UWT.csv,100.0,match
8,4,2025,stage_2,itzulia-basque-country,2.UWT,2025 Itzulia Basque Country Stage 2.gpx,08_April_2025__stage_2__itzulia-basque-country_2025__2.UWT.csv,100.0,match
9,4,2025,stage_3,itzulia-basque-country,2.UWT,2025 Itzulia Basque Country Stage 3.gpx,09_April_2025__stage_3__itzulia-basque-country_2025__2.UWT.csv,100.0,match
10,4,2025,stage_4,itzulia-basque-country,2.UWT,2025 Itzulia Basque Country Stage 4.gpx,10_April_2025__stage_4__itzulia-basque-country_2025__2.UWT.csv,100.0,match
11,4,2025,stage_5,itzulia-basque-country,2.UWT,2025 Itzulia Basque Country Stage 5.gpx,11_April_2025__stage_5__itzulia-basque-country_2025__2.UWT.csv,100.0,match
12,4,2025,stage_6,itzulia-basque-country,2.UWT,2025 Itzulia Basque Country Stage 6.gpx,12_April_2025__stage_6__itzulia-basque-country_2025__2.UWT.csv,100.0,match
29,4,2025,prologue,tour-de-romandie,2.UWT,2025 Tour de Romandie Prologue.gpx,29_April_2025__Prologue__tour-de-romandie_2025__2.UWT.csv,100.0,match
30,4,2025,stage_1,tour-de-romandie,2.UWT,2025 Tour de Romandie Stage 1.gpx,30_April_2025__stage_1__tour-de-romandie_2025__2.UWT.csv,100.0,match
1,5,2025,stage_2,tour-de-romandie,2.UWT,2025 Tour de Romandie Stage 2.gpx,01_May_2025__stage_2__tour-de-romandie_2025__2.UWT.csv,100.0,match
2,5,2025,stage_3,tour-de-romandie,2.UWT,2025 Tour de Romandie Stage 3.gpx,02_May_2025__stage_3__tour-de-romandie_2025__2.UWT.csv,100.0,match
3,5,2025,stage_4,tour-de-romandie,2.UWT,2025 Tour de Romandie Stage 4.gpx,03_May_2025__stage_4__tour-de-romandie_2025__2.UWT.csv,100.0,match
4,5,2025,stage_5,tour-de-romandie,2.UWT,2025 Tour de Romandie Stage 5.gpx,04_May_2025__stage_5__tour-de-romandie_2025__2.UWT.csv,100.0,match
9,5,2025,stage_1,giro-d-italia,2.UWT,2025 Giro d'Italia Stage 1.gpx,09_May_2025__stage_1__giro-d-italia_2025__2.UWT.csv,100.0,match
10,5,2025,stage_2,giro-d-italia,2.UWT,2025 Giro d'Italia Stage 2.gpx,10_May_2025__stage_2__giro-d-italia_2025__2.UWT.csv,100.0,match
11,5,2025,stage_3,giro-d-italia,2.UWT,2025 Giro d'Italia Stage 3.gpx,11_May_2025__stage_3__giro-d-italia_2025__2.UWT.csv,100.0,match
13,5,2025,stage_4,giro-d-italia,2.UWT,2025 Giro d'Italia Stage 4.gpx,13_May_2025__stage_4__giro-d-italia_2025__2.UWT.csv,100.0,match
14,5,2025,stage_5,giro-d-italia,2.UWT,2025 Giro d'Italia Stage 5.gpx,14_May_2025__stage_5__giro-d-italia_2025__2.UWT.csv,100.0,match
15,5,2025,stage_6,giro-d-italia,2.UWT,2025 Giro d'Italia Stage 6.gpx,15_May_2025__stage_6__giro-d-italia_2025__2.UWT.csv,100.0,match
16,5,2025,stage_7,giro-d-italia,2.UWT,2025 Giro d'Italia Stage 7.gpx,16_May_2025__stage_7__giro-d-italia_2025__2.UWT.csv,100.0,match
17,5,2025,stage_8,giro-d-italia,2.UWT,2025 Giro d'Italia Stage 8.gpx,17_May_2025__stage_8__giro-d-italia_2025__2.UWT.csv,100.0,match
18,5,2025,stage_9,giro-d-italia,2.UWT,2025 Giro d'Italia Stage 9.gpx,18_May_2025__stage_9__giro-d-italia_2025__2.UWT.csv,100.0,match
20,5,2025,stage_10,giro-d-italia,2.UWT,2025 Giro d'Italia Stage 10.gpx,20_May_2025__stage_10__giro-d-italia_2025__2.UWT.csv,100.0,match
21,5,2025,stage_11,giro-d-italia,2.UWT,2025 Giro d'Italia Stage 11.gpx,21_May_2025__stage_11__giro-d-italia_2025__2.UWT.csv,100.0,match
22,5,2025,stage_12,giro-d-italia,2.UWT,2025 Giro d'Italia Stage 12.gpx,22_May_2025__stage_12__giro-d-italia_2025__2.UWT.csv,100.0,match
23,5,2025,stage_13,giro-d-italia,2.UWT,2025 Giro d'Italia Stage 13.gpx,23_May_2025__stage_13__giro-d-italia_2025__2.UWT.csv,100.0,match
24,5,2025,stage_14,giro-d-italia,2.UWT,2025 Giro d'Italia Stage 14.gpx,24_May_2025__stage_14__giro-d-italia_2025__2.UWT.csv,100.0,match
25,5,2025,stage_15,giro-d-italia,2.UWT,2025 Giro d'Italia Stage 15.gpx,25_May_2025__stage_15__giro-d-italia_2025__2.UWT.csv,100.0,match
27,5,2025,stage_16,giro-d-italia,2.UWT,2025 Giro d'Italia Stage 16.gpx,27_May_2025__stage_16__giro-d-italia_2025__2.UWT.csv,100.0,match
28,5,2025,stage_17,giro-d-italia,2.UWT,2025 Giro d'Italia Stage 17.gpx,28_May_2025__stage_17__giro-d-italia_2025__2.UWT.csv,100.0,match
29,5,2025,stage_18,giro-d-italia,2.UWT,2025 Giro d'Italia Stage 18.gpx,29_May_2025__stage_18__giro-d-italia_2025__2.UWT.csv,100.0,match
30,5,2025,stage_19,giro-d-italia,2.UWT,2025 Giro d'Italia Stage 19.gpx,30_May_2025__stage_19__giro-d-italia_2025__2.UWT.csv,100.0,match
31,5,2025,stage_20,giro-d-italia,2.UWT,2025 Giro d'Italia Stage 20.gpx,31_May_2025__stage_20__giro-d-italia_2025__2.UWT.csv,100.0,match
1,6,2025,stage_21,giro-d-italia,2.UWT,2025 Giro d'Italia Stage 21.gpx,01_June_2025__stage_21__giro-d-italia_2025__2.UWT.csv,100.0,match
8,6,2025,stage_1,tour-auvergne-rhone-alpes,2.UWT,2025 Criterium du Dauphine Stage 1.gpx,08_June_2025__stage_1__tour-auvergne-rhone-alpes_2025__2.UWT.csv,100.0,match
9,6,2025,stage_2,tour-auvergne-rhone-alpes,2.UWT,2025 Criterium du Dauphine Stage 2.gpx,09_June_2025__stage_2__tour-auvergne-rhone-alpes_2025__2.UWT.csv,100.0,match
10,6,2025,stage_3,tour-auvergne-rhone-alpes,2.UWT,2025 Criterium du Dauphine Stage 3.gpx,10_June_2025__stage_3__tour-auvergne-rhone-alpes_2025__2.UWT.csv,100.0,match
11,6,2025,stage_4,tour-auvergne-rhone-alpes,2.UWT,2025 Criterium du Dauphine Stage 4.gpx,11_June_2025__stage_4__tour-auvergne-rhone-alpes_2025__2.UWT.csv,100.0,match
12,6,2025,stage_5,tour-auvergne-rhone-alpes,2.UWT,2025 Criterium du Dauphine Stage 5.gpx,12_June_2025__stage_5__tour-auvergne-rhone-alpes_2025__2.UWT.csv,100.0,match
13,6,2025,stage_6,tour-auvergne-rhone-alpes,2.UWT,2025 Criterium du Dauphine Stage 6.gpx,13_June_2025__stage_6__tour-auvergne-rhone-alpes_2025__2.UWT.csv,100.0,match
14,6,2025,stage_7,tour-auvergne-rhone-alpes,2.UWT,2025 Criterium du Dauphine Stage 7.gpx,14_June_2025__stage_7__tour-auvergne-rhone-alpes_2025__2.UWT.csv,100.0,match
15,6,2025,stage_8,tour-auvergne-rhone-alpes,2.UWT,2025 Criterium du Dauphine Stage 8.gpx,15_June_2025__stage_8__tour-auvergne-rhone-alpes_2025__2.UWT.csv,100.0,match
15,6,2025,stage_1,tour-de-suisse,2.UWT,2025 Tour de Suisse Stage 1.gpx,15_June_2025__stage_1__tour-de-suisse_2025__2.UWT.csv,100.0,match
16,6,2025,stage_2,tour-de-suisse,2.UWT,2025 Tour de Suisse Stage 2.gpx,16_June_2025__stage_2__tour-de-suisse_2025__2.UWT.csv,100.0,match
17,6,2025,stage_3,tour-de-suisse,2.UWT,2025 Tour de Suisse Stage 3.gpx,17_June_2025__stage_3__tour-de-suisse_2025__2.UWT.csv,100.0,match
18,6,2025,stage_4,tour-de-suisse,2.UWT,2025 Tour de Suisse Stage 4.gpx,18_June_2025__stage_4__tour-de-suisse_2025__2.UWT.csv,100.0,match
19,6,2025,stage_5,tour-de-suisse,2.UWT,2025 Tour de Suisse Stage 5.gpx,19_June_2025__stage_5__tour-de-suisse_2025__2.UWT.csv,100.0,match
20,6,2025,stage_6,tour-de-suisse,2.UWT,2025 Tour de Suisse Stage 6.gpx,20_June_2025__stage_6__tour-de-suisse_2025__2.UWT.csv,100.0,match
21,6,2025,stage_7,tour-de-suisse,2.UWT,2025 Tour de Suisse Stage 7.gpx,21_June_2025__stage_7__tour-de-suisse_2025__2.UWT.csv,100.0,match
22,6,2025,stage_8,tour-de-suisse,2.UWT,2025 Tour de Suisse Stage 8.gpx,22_June_2025__stage_8__tour-de-suisse_2025__2.UWT.csv,100.0,match
5,7,2025,stage_1,tour-de-france,2.UWT,2025 Tour de France Stage 1.gpx,05_July_2025__stage_1__tour-de-france_2025__2.UWT.csv,100.0,match
6,7,2025,stage_2,tour-de-france,2.UWT,2025 Tour de France Stage 2.gpx,06_July_2025__stage_2__tour-de-france_2025__2.UWT.csv,100.0,match
7,7,2025,stage_3,tour-de-france,2.UWT,2025 Tour de France Stage 3.gpx,07_July_2025__stage_3__tour-de-france_2025__2.UWT.csv,100.0,match
8,7,2025,stage_4,tour-de-france,2.UWT,2025 Tour de France Stage 4.gpx,08_July_2025__stage_4__tour-de-france_2025__2.UWT.csv,100.0,match
9,7,2025,stage_5,tour-de-france,2.UWT,2025 Tour de France Stage 5.gpx,09_July_2025__stage_5__tour-de-france_2025__2.UWT.csv,100.0,match
10,7,2025,stage_6,tour-de-france,2.UWT,2025 Tour de France Stage 6.gpx,10_July_2025__stage_6__tour-de-france_2025__2.UWT.csv,100.0,match
11,7,2025,stage_7,tour-de-france,2.UWT,2025 Tour de France Stage 7.gpx,11_July_2025__stage_7__tour-de-france_2025__2.UWT.csv,100.0,match
12,7,2025,stage_8,tour-de-france,2.UWT,2025 Tour de France Stage 8.gpx,12_July_2025__stage_8__tour-de-france_2025__2.UWT.csv,100.0,match
13,7,2025,stage_9,tour-de-france,2.UWT,2025 Tour de France Stage 9.gpx,13_July_2025__stage_9__tour-de-france_2025__2.UWT.csv,100.0,match
14,7,2025,stage_10,tour-de-france,2.UWT,2025 Tour de France Stage 10.gpx,14_July_2025__stage_10__tour-de-france_2025__2.UWT.csv,100.0,match
16,7,2025,stage_11,tour-de-france,2.UWT,2025 Tour de France Stage 11.gpx,16_July_2025__stage_11__tour-de-france_2025__2.UWT.csv,100.0,match
17,7,2025,stage_12,tour-de-france,2.UWT,2025 Tour de France Stage 12.gpx,17_July_2025__stage_12__tour-de-france_2025__2.UWT.csv,100.0,match
18,7,2025,stage_13,tour-de-france,2.UWT,2025 Tour de France Stage 13.gpx,18_July_2025__stage_13__tour-de-france_2025__2.UWT.csv,100.0,match
19,7,2025,stage_14,tour-de-france,2.UWT,2025 Tour de France Stage 14.gpx,19_July_2025__stage_14__tour-de-france_2025__2.UWT.csv,100.0,match
20,7,2025,stage_15,tour-de-france,2.UWT,2025 Tour de France Stage 15.gpx,20_July_2025__stage_15__tour-de-france_2025__2.UWT.csv,100.0,match
22,7,2025,stage_16,tour-de-france,2.UWT,2025 Tour de France Stage 16.gpx,22_July_2025__stage_16__tour-de-france_2025__2.UWT.csv,100.0,match
23,7,2025,stage_17,tour-de-france,2.UWT,2025 Tour de France Stage 17.gpx,23_July_2025__stage_17__tour-de-france_2025__2.UWT.csv,100.0,match
24,7,2025,stage_18,tour-de-france,2.UWT,2025 Tour de France Stage 18.gpx,24_July_2025__stage_18__tour-de-france_2025__2.UWT.csv,100.0,match
25,7,2025,stage_19,tour-de-france,2.UWT,2025 Tour de France Stage 19.gpx,25_July_2025__stage_19__tour-de-france_2025__2.UWT.csv,100.0,match
26,7,2025,stage_20,tour-de-france,2.UWT,2025 Tour de France Stage 20.gpx,26_July_2025__stage_20__tour-de-france_2025__2.UWT.csv,100.0,match
27,7,2025,stage_21,tour-de-france,2.UWT,2025 Tour de France Stage 21.gpx,27_July_2025__stage_21__tour-de-france_2025__2.UWT.csv,100.0,match
4,8,2025,stage_1,tour-de-pologne,2.UWT,2025 Tour de Pologne Stage 1.gpx,04_August_2025__stage_1__tour-de-pologne_2025__2.UWT.csv,100.0,match
5,8,2025,stage_2,tour-de-pologne,2.UWT,2025 Tour de Pologne Stage 2.gpx,05_August_2025__stage_2__tour-de-pologne_2025__2.UWT.csv,100.0,match
6,8,2025,stage_3,tour-de-pologne,2.UWT,2025 Tour de Pologne Stage 3.gpx,06_August_2025__stage_3__tour-de-pologne_2025__2.UWT.csv,100.0,match
7,8,2025,stage_4,tour-de-pologne,2.UWT,2025 Tour de Pologne Stage 4.gpx,07_August_2025__stage_4__tour-de-pologne_2025__2.UWT.csv,100.0,match
8,8,2025,stage_5,tour-de-pologne,2.UWT,2025 Tour de Pologne Stage 5.gpx,08_August_2025__stage_5__tour-de-pologne_2025__2.UWT.csv,100.0,match
9,8,2025,stage_6,tour-de-pologne,2.UWT,2025 Tour de Pologne Stage 6.gpx,09_August_2025__stage_6__tour-de-pologne_2025__2.UWT.csv,100.0,match
10,8,2025,stage_7,tour-de-pologne,2.UWT,2025 Tour de Pologne Stage 7.gpx,10_August_2025__stage_7__tour-de-pologne_2025__2.UWT.csv,100.0,match
20,8,2025,stage_1,renewi-tour,2.UWT,2025 Renewi Tour Stage 1.gpx,20_August_2025__stage_1__renewi-tour_2025__2.UWT.csv,100.0,match
21,8,2025,stage_2,renewi-tour,2.UWT,2025 Renewi Tour Stage 2.gpx,21_August_2025__stage_2__renewi-tour_2025__2.UWT.csv,100.0,match
22,8,2025,stage_3,renewi-tour,2.UWT,2025 Renewi Tour Stage 3.gpx,22_August_2025__stage_3__renewi-tour_2025__2.UWT.csv,100.0,match
23,8,2025,stage_1,vuelta-a-espana,2.UWT,2025 La Vuelta Ciclista a Espana Stage 1.gpx,23_August_2025__stage_1__vuelta-a-espana_2025__2.UWT.csv,100.0,match
23,8,2025,stage_4,renewi-tour,2.UWT,2025 Renewi Tour Stage 4.gpx,23_August_2025__stage_4__renewi-tour_2025__2.UWT.csv,100.0,match
24,8,2025,stage_2,vuelta-a-espana,2.UWT,2025 La Vuelta Ciclista a Espana Stage 2.gpx,24_August_2025__stage_2__vuelta-a-espana_2025__2.UWT.csv,100.0,match
24,8,2025,stage_5,renewi-tour,2.UWT,2025 Renewi Tour Stage 5.gpx,24_August_2025__stage_5__renewi-tour_2025__2.UWT.csv,100.0,match
25,8,2025,stage_3,vuelta-a-espana,2.UWT,2025 La Vuelta Ciclista a Espana Stage 3.gpx,25_August_2025__stage_3__vuelta-a-espana_2025__2.UWT.csv,100.0,match
26,8,2025,stage_4,vuelta-a-espana,2.UWT,2025 La Vuelta Ciclista a Espana Stage 4.gpx,26_August_2025__stage_4__vuelta-a-espana_2025__2.UWT.csv,100.0,match
27,8,2025,stage_5,vuelta-a-espana,2.UWT,2025 La Vuelta Ciclista a Espana Stage 5.gpx,27_August_2025__stage_5__vuelta-a-espana_2025__2.UWT.csv,100.0,match
28,8,2025,stage_6,vuelta-a-espana,2.UWT,2025 La Vuelta Ciclista a Espana Stage 6.gpx,28_August_2025__stage_6__vuelta-a-espana_2025__2.UWT.csv,100.0,match
29,8,2025,stage_7,vuelta-a-espana,2.UWT,2025 La Vuelta Ciclista a Espana Stage 7.gpx,29_August_2025__stage_7__vuelta-a-espana_2025__2.UWT.csv,100.0,match
30,8,2025,stage_8,vuelta-a-espana,2.UWT,2025 La Vuelta Ciclista a Espana Stage 8.gpx,30_August_2025__stage_8__vuelta-a-espana_2025__2.UWT.csv,100.0,match
31,8,2025,stage_9,vuelta-a-espana,2.UWT,2025 La Vuelta Ciclista a Espana Stage 9.gpx,31_August_2025__stage_9__vuelta-a-espana_2025__2.UWT.csv,100.0,match
2,9,2025,stage_10,vuelta-a-espana,2.UWT,2025 La Vuelta Ciclista a Espana Stage 10.gpx,02_September_2025__stage_10__vuelta-a-espana_2025__2.UWT.csv,100.0,match
3,9,2025,stage_11,vuelta-a-espana,2.UWT,2025 La Vuelta Ciclista a Espana Stage 11.gpx,03_September_2025__stage_11__vuelta-a-espana_2025__2.UWT.csv,100.0,match
4,9,2025,stage_12,vuelta-a-espana,2.UWT,2025 La Vuelta Ciclista a Espana Stage 12.gpx,04_September_2025__stage_12__vuelta-a-espana_2025__2.UWT.csv,100.0,match
5,9,2025,stage_13,vuelta-a-espana,2.UWT,2025 La Vuelta Ciclista a Espana Stage 13.gpx,05_September_2025__stage_13__vuelta-a-espana_2025__2.UWT.csv,100.0,match
6,9,2025,stage_14,vuelta-a-espana,2.UWT,2025 La Vuelta Ciclista a Espana Stage 14.gpx,06_September_2025__stage_14__vuelta-a-espana_2025__2.UWT.csv,100.0,match
7,9,2025,stage_15,vuelta-a-espana,2.UWT,2025 La Vuelta Ciclista a Espana Stage 15.gpx,07_September_2025__stage_15__vuelta-a-espana_2025__2.UWT.csv,100.0,match
9,9,2025,stage_16,vuelta-a-espana,2.UWT,2025 La Vuelta Ciclista a Espana Stage 16.gpx,09_September_2025__stage_16__vuelta-a-espana_2025__2.UWT.csv,100.0,match
10,9,2025,stage_17,vuelta-a-espana,2.UWT,2025 La Vuelta Ciclista a Espana Stage 17.gpx,10_September_2025__stage_17__vuelta-a-espana_2025__2.UWT.csv,100.0,match
11,9,2025,stage_18,vuelta-a-espana,2.UWT,2025 La Vuelta Ciclista a Espana Stage 18.gpx,11_September_2025__stage_18__vuelta-a-espana_2025__2.UWT.csv,100.0,match
12,9,2025,stage_19,vuelta-a-espana,2.UWT,2025 La Vuelta Ciclista a Espana Stage 19.gpx,12_September_2025__stage_19__vuelta-a-espana_2025__2.UWT.csv,100.0,match
13,9,2025,stage_20,vuelta-a-espana,2.UWT,2025 La Vuelta Ciclista a Espana Stage 20.gpx,13_September_2025__stage_20__vuelta-a-espana_2025__2.UWT.csv,100.0,match
14,9,2025,stage_21,vuelta-a-espana,2.UWT,,14_September_2025__stage_21__vuelta-a-espana_2025__2.UWT.csv,,pcs_only
14,10,2025,stage_1,tour-of-guangxi,2.UWT,2025 Gree - Tour of Guangxi Stage 1.gpx,14_October_2025__stage_1__tour-of-guangxi_2025__2.UWT.csv,100.0,match
15,10,2025,stage_2,tour-of-guangxi,2.UWT,2025 Gree - Tour of Guangxi Stage 2.gpx,15_October_2025__stage_2__tour-of-guangxi_2025__2.UWT.csv,100.0,match
16,10,2025,stage_3,tour-of-guangxi,2.UWT,2025 Gree - Tour of Guangxi Stage 3.gpx,16_October_2025__stage_3__tour-of-guangxi_2025__2.UWT.csv,100.0,match
17,10,2025,stage_4,tour-of-guangxi,2.UWT,2025 Gree - Tour of Guangxi Stage 4.gpx,17_October_2025__stage_4__tour-of-guangxi_2025__2.UWT.csv,100.0,match
18,10,2025,stage_5,tour-of-guangxi,2.UWT,2025 Gree - Tour of Guangxi Stage 5.gpx,18_October_2025__stage_5__tour-of-guangxi_2025__2.UWT.csv,100.0,match
19,10,2025,stage_6,tour-of-guangxi,2.UWT,2025 Gree - Tour of Guangxi Stage 6.gpx,19_October_2025__stage_6__tour-of-guangxi_2025__2.UWT.csv,100.0,match
